Date,OIL,GOLD,USDIDR,SP500,IHSG,VIX,CPI,BI_rate,US_rate
2013-09-19,106.38999938964844,1369.4000244140625,11449.0,1722.3399658203125,4670.55126953125,13.15999984741211,6.41249457900391,7.25,0.08
2013-09-20,104.68000030517578,1332.5,11255.0,1709.9100341796875,4583.6494140625,13.119999885559082,6.41249457900391,7.25,0.08
2013-09-23,103.58999633789062,1326.9000244140625,11325.0,1701.8399658203125,4562.6796875,14.3100004196167,6.41249457900391,7.25,0.08
2013-09-24,103.12999725341797,1316.0,11417.0,1697.4200439453125,4460.23974609375,14.079999923706055,6.41249457900391,7.25,0.08
2013-09-25,102.66000366210938,1335.9000244140625,11443.0,1692.77001953125,4406.595703125,14.010000228881836,6.41249457900391,7.25,0.08
2013-09-26,103.02999877929688,1323.5999755859375,11457.0,1698.6700439453125,4405.7216796875,14.0600004196167,6.41249457900391,7.25,0.08
2013-09-27,102.87000274658203,1338.4000244140625,11453.0,1691.75,4423.546875,15.460000038146973,6.41249457900391,7.25,0.08
2013-09-30,102.33000183105469,1326.5,11552.0,1681.550048828125,4316.00732421875,16.600000381469727,6.41249457900391,7.25,0.08
2013-10-01,102.04000091552734,1286.0,11552.0,1695.0,4345.7294921875,15.539999961853027,6.41249457900391,7.25,0.09
2013-10-02,104.0999984741211,1320.5999755859375,11476.0,1693.8699951171875,4387.43310546875,16.600000381469727,6.41249457900391,7.25,0.09
2013-10-03,103.30999755859375,1317.4000244140625,11503.0,1678.6600341796875,4418.470703125,17.670000076293945,6.41249457900391,7.25,0.09
2013-10-04,103.83999633789062,1309.699951171875,11500.0,1690.5,4389.17626953125,16.739999771118164,6.41249457900391,7.25,0.09
2013-10-07,103.02999877929688,1324.800048828125,11480.0,1676.1199951171875,4374.78857421875,19.40999984741211,6.41249457900391,7.25,0.09
2013-10-08,103.48999786376953,1324.199951171875,11480.0,1655.449951171875,4432.333984375,20.34000015258789,6.41249457900391,7.25,0.09
2013-10-09,101.61000061035156,1306.9000244140625,11489.0,1656.4000244140625,4457.2646484375,19.600000381469727,6.41249457900391,7.25,0.09
2013-10-10,103.01000213623047,1296.5999755859375,11504.0,1692.56005859375,4486.50390625,16.479999542236328,6.41249457900391,7.25,0.09
2013-10-11,102.0199966430664,1268.0,11463.0,1703.199951171875,4519.736328125,15.720000267028809,6.41249457900391,7.25,0.09
2013-10-14,102.41000366210938,1276.4000244140625,10787.0,1710.1400146484375,4519.736328125,16.06999969482422,6.41249457900391,7.25,0.09
2013-10-15,101.20999908447266,1273.0,11337.0,1698.06005859375,4519.736328125,18.65999984741211,6.41249457900391,7.25,0.09
2013-10-16,102.29000091552734,1282.0,11339.0,1721.5400390625,4492.0859375,14.710000038146973,6.41249457900391,7.25,0.09
2013-10-17,100.66999816894531,1322.699951171875,11339.0,1733.1500244140625,4518.75439453125,13.479999542236328,6.41249457900391,7.25,0.09
2013-10-18,100.80999755859375,1314.4000244140625,11303.0,1744.5,4546.39404296875,13.039999961853027,6.41249457900391,7.25,0.09
2013-10-21,99.22000122070312,1315.699951171875,10758.0,1744.6600341796875,4578.0,13.15999984741211,6.41249457900391,7.25,0.09
2013-10-22,97.80000305175781,1342.5,11307.0,1754.6700439453125,4512.56787109375,13.329999923706055,6.41249457900391,7.25,0.09
2013-10-23,96.86000061035156,1333.9000244140625,11264.0,1746.3800048828125,4546.322265625,13.420000076293945,6.41249457900391,7.25,0.09
2013-10-24,97.11000061035156,1350.199951171875,11244.0,1752.0699462890625,4594.66650390625,13.199999809265137,6.41249457900391,7.25,0.09
2013-10-25,97.8499984741211,1352.4000244140625,11128.0,1759.77001953125,4580.66748046875,13.09000015258789,6.41249457900391,7.25,0.09
2013-10-28,98.68000030517578,1352.0,9612.4501953125,1762.1099853515625,4590.359375,13.3100004196167,6.41249457900391,7.25,0.09
2013-10-29,98.19999694824219,1345.199951171875,11025.0,1771.949951171875,4562.5927734375,13.40999984741211,6.41249457900391,7.25,0.09
2013-10-30,96.7699966430664,1349.0,11075.0,1763.31005859375,4574.69970703125,13.649999618530273,6.41249457900391,7.25,0.09
2013-10-31,96.37999725341797,1323.5999755859375,11147.0,1756.5400390625,4510.45556640625,13.75,6.41249457900391,7.25,0.09
2013-11-01,94.61000061035156,1313.0999755859375,11245.0,1761.6400146484375,4432.416015625,13.279999732971191,6.41249457900391,7.5,0.08
2013-11-04,94.62000274658203,1314.5999755859375,11308.0,1767.9300537109375,4423.11572265625,12.930000305175781,6.41249457900391,7.5,0.08
2013-11-05,93.37000274658203,1308.0,11327.0,1762.969970703125,4423.11572265625,13.270000457763672,6.41249457900391,7.5,0.08
2013-11-06,94.80000305175781,1317.699951171875,11330.0,1770.489990234375,4449.5869140625,12.670000076293945,6.41249457900391,7.5,0.08
2013-11-07,94.19999694824219,1308.4000244140625,11380.0,1747.1500244140625,4485.9345703125,13.90999984741211,6.41249457900391,7.5,0.08
2013-11-08,94.5999984741211,1284.5,11363.0,1770.6099853515625,4476.5458984375,12.899999618530273,6.41249457900391,7.5,0.08
2013-11-11,95.13999938964844,1281.0,9612.4501953125,1771.8900146484375,4441.55126953125,12.529999732971191,6.41249457900391,7.5,0.08
2013-11-12,93.04000091552734,1271.0999755859375,11532.0,1767.68994140625,4380.46923828125,12.819999694824219,6.41249457900391,7.5,0.08
2013-11-13,93.87999725341797,1268.300048828125,11565.0,1782.0,4301.72412109375,12.520000457763672,6.41249457900391,7.5,0.08
2013-11-14,93.76000213623047,1286.199951171875,11577.0,1790.6199951171875,4367.201171875,12.369999885559082,6.41249457900391,7.5,0.08
2013-11-15,93.83999633789062,1287.300048828125,11515.0,1798.1800537109375,4335.27978515625,12.1899995803833,6.41249457900391,7.5,0.08
2013-11-18,93.02999877929688,1272.199951171875,9612.4501953125,1791.530029296875,4393.4208984375,13.100000381469727,6.41249457900391,7.5,0.08
2013-11-19,93.33999633789062,1273.4000244140625,11605.0,1787.8699951171875,4398.1650390625,13.390000343322754,6.41249457900391,7.5,0.08
2013-11-20,93.33000183105469,1257.9000244140625,11570.0,1781.3699951171875,4350.61669921875,13.399999618530273,6.41249457900391,7.5,0.08
2013-11-21,95.44000244140625,1243.5,11629.0,1795.8499755859375,4326.03662109375,12.65999984741211,6.41249457900391,7.5,0.08
2013-11-22,94.83999633789062,1244.0,11674.0,1804.760009765625,4317.79150390625,12.260000228881836,6.41249457900391,7.5,0.08
2013-11-25,94.08999633789062,1241.0999755859375,9612.4501953125,1802.47998046875,4334.634765625,12.789999961853027,6.41249457900391,7.5,0.08
2013-11-26,93.68000030517578,1241.4000244140625,11719.0,1802.75,4235.09619140625,12.8100004196167,6.41249457900391,7.5,0.08
2013-11-27,92.30000305175781,1237.800048828125,11750.0,1807.22998046875,4251.32373046875,12.979999542236328,6.41249457900391,7.5,0.08
2013-11-28,92.30000305175781,1237.800048828125,11880.0,1807.22998046875,4233.759765625,12.979999542236328,6.41249457900391,7.5,0.08
2013-11-29,92.72000122070312,1250.5999755859375,9612.4501953125,1805.81005859375,4256.2705078125,13.699999809265137,6.41249457900391,7.5,0.08
2013-12-02,93.81999969482422,1222.300048828125,9612.4501953125,1800.9000244140625,4321.80859375,14.229999542236328,6.41249457900391,7.5,0.09
2013-12-03,96.04000091552734,1221.699951171875,9612.4501953125,1795.1500244140625,4288.59716796875,14.550000190734863,6.41249457900391,7.5,0.09
2013-12-04,97.19999694824219,1248.199951171875,11885.0,1792.81005859375,4241.13671875,14.699999809265137,6.41249457900391,7.5,0.09
2013-12-05,97.37999725341797,1233.199951171875,11972.0,1785.030029296875,4216.72998046875,15.079999923706055,6.41249457900391,7.5,0.09
2013-12-06,97.6500015258789,1230.300048828125,9612.4501953125,1805.0899658203125,4180.62548828125,13.789999961853027,6.41249457900391,7.5,0.09
2013-12-09,97.33999633789062,1235.300048828125,9610.0,1808.3699951171875,4214.177734375,13.489999771118164,6.41249457900391,7.5,0.09
2013-12-10,98.51000213623047,1262.4000244140625,11813.0,1802.6199951171875,4275.51171875,13.90999984741211,6.41249457900391,7.5,0.09
2013-12-11,97.44000244140625,1258.5,11834.0,1782.219970703125,4271.57666015625,15.420000076293945,6.41249457900391,7.5,0.09
2013-12-12,97.5,1226.0,11878.0,1775.5,4212.0537109375,15.539999961853027,6.41249457900391,7.5,0.09
2013-12-13,96.5999984741211,1235.699951171875,11999.0,1775.3199462890625,4174.66748046875,15.760000228881836,6.41249457900391,7.5,0.09
2013-12-16,97.4800033569336,1245.5,11988.0,1786.5400390625,4125.79541015625,16.030000686645508,6.41249457900391,7.5,0.09
2013-12-17,97.22000122070312,1231.199951171875,11973.0,1781.0,4182.18359375,16.209999084472656,6.41249457900391,7.5,0.09
2013-12-18,97.80000305175781,1236.0999755859375,11984.0,1810.6500244140625,4196.119140625,13.800000190734863,6.41249457900391,7.5,0.09
2013-12-19,98.7699966430664,1195.0,12012.0,1809.5999755859375,4231.81494140625,14.149999618530273,6.41249457900391,7.5,0.09
2013-12-20,99.31999969482422,1205.0999755859375,12118.0,1818.3199462890625,4195.39306640625,13.789999961853027,6.41249457900391,7.5,0.09
2013-12-23,98.91000366210938,1198.4000244140625,12153.0,1827.989990234375,4189.4453125,13.039999961853027,6.41249457900391,7.5,0.09
2013-12-24,99.22000122070312,1205.0999755859375,12147.0,1833.3199462890625,4202.669921875,12.479999542236328,6.41249457900391,7.5,0.09
2013-12-25,99.22000122070312,1205.0999755859375,12148.0,1833.3199462890625,4202.669921875,12.479999542236328,6.41249457900391,7.5,0.09
2013-12-26,99.55000305175781,1214.0999755859375,12143.0,1842.02001953125,4202.669921875,12.329999923706055,6.41249457900391,7.5,0.09
2013-12-27,100.31999969482422,1216.0999755859375,12148.0,1841.4000244140625,4212.81591796875,12.460000038146973,6.41249457900391,7.5,0.09
2013-12-30,99.29000091552734,1203.0999755859375,12142.0,1841.0699462890625,4274.01025390625,13.5600004196167,6.41249457900391,7.5,0.09
2013-12-31,98.41999816894531,1201.9000244140625,12217.0,1848.3599853515625,4274.01025390625,13.720000267028809,6.41249457900391,7.5,0.09
2014-01-01,98.41999816894531,1201.9000244140625,12158.0,1848.3599853515625,4274.01025390625,13.720000267028809,6.39492882396559,7.5,0.07
2014-01-02,95.44000244140625,1225.0,12158.0,1831.97998046875,4327.0966796875,14.229999542236328,6.39492882396559,7.5,0.07
2014-01-03,93.95999908447266,1238.4000244140625,12102.0,1831.3699951171875,4257.4970703125,13.760000228881836,6.39492882396559,7.5,0.07
2014-01-06,93.43000030517578,1237.800048828125,12112.0,1826.77001953125,4202.64501953125,13.550000190734863,6.39492882396559,7.5,0.07
2014-01-07,93.66999816894531,1229.4000244140625,12133.0,1837.8800048828125,4175.6435546875,12.920000076293945,6.39492882396559,7.5,0.07
2014-01-08,92.33000183105469,1225.300048828125,12065.0,1837.489990234375,4200.42919921875,12.869999885559082,6.39492882396559,7.5,0.07
2014-01-09,91.66000366210938,1229.300048828125,12077.0,1838.1300048828125,4201.05419921875,12.890000343322754,6.39492882396559,7.5,0.07
2014-01-10,92.72000122070312,1246.699951171875,12032.0,1842.3699951171875,4254.8056640625,12.140000343322754,6.39492882396559,7.5,0.07
2014-01-13,91.80000305175781,1250.9000244140625,12017.0,1819.199951171875,4390.60009765625,13.279999732971191,6.39492882396559,7.5,0.07
2014-01-14,92.58999633789062,1245.199951171875,11812.0,1838.8800048828125,4390.60009765625,12.279999732971191,6.39492882396559,7.5,0.07
2014-01-15,94.16999816894531,1238.0999755859375,11801.0,1848.3800048828125,4441.42138671875,12.279999732971191,6.39492882396559,7.5,0.07
2014-01-16,93.95999908447266,1240.0,11828.0,1845.8900146484375,4412.3173828125,12.529999732971191,6.39492882396559,7.5,0.07
2014-01-17,94.37000274658203,1251.699951171875,11878.0,1838.699951171875,4412.056640625,12.4399995803833,6.39492882396559,7.5,0.07
2014-01-20,94.37000274658203,1251.699951171875,11858.0,1838.699951171875,4431.3994140625,12.4399995803833,6.39492882396559,7.5,0.07
